>DATE(0/DATE), TIME(1/TIME),LINE_IL1-RMS(4/A),LINE_IL1-Ang(4/Degree),LINE_IL2-RMS(4/A),LINE_IL2-Ang(4/Degree),LINE_IL3-RMS(4/A),LINE_IL3-Ang(4/Degree),LINE_IN-RMS(4/A),LINE_IN-Ang(4/Degree),LINE_UL1-RMS(4/V),LINE_UL1-Ang(4/Degree),LINE_UL2-RMS(4/V),LINE_UL2-Ang(4/Degree),LINE_UL3-RMS(4/V),LINE_UL3-Ang(4/Degree),LINE_UN-RMS(4/V),LINE_UN-Ang(4/Degree),REM_BUS_IL2_D-RMS(4/A),REM_BUS_IL2_D-Ang(4/Degree),REM_BUS_IL3_D-RMS(4/A),REM_BUS_IL3_D-Ang(4/Degree),REM_BUS_IN_D-RMS(4/A),REM_BUS_IN_D-Ang(4/Degree),L3D-IDL1-RMS(4/one),L3D-IDL1-Ang(4/Degree),L3D-IDL2-RMS(4/one),L3D-IDL2-Ang(4/Degree),L3D-IDL3-RMS(4/one),L3D-IDL3-Ang(4/Degree),L3D-IBIAS-RMS(4/A),L3D-IBIAS-Ang(4/Degree),L3D-IDL1MAG-RMS(4/A),L3D-IDL1MAG-Ang(4/Degree),L3D-IDL2MAG-RMS(4/A),L3D-IDL2MAG-Ang(4/Degree),L3D-IDL3MAG-RMS(4/A),L3D-IDL3MAG-Ang(4/Degree),L3D-IDNSMAG-RMS(4/A),L3D-IDNSMAG-Ang(4/Degree)
02/02/2024,00:49:20.924368,309.034,248.208,326.486,126.376,316.138,0.967,21.170,297.037,86719.750,61.700,87804.148,301.594,87495.195,180.881,5218.053,145.277,321.872,311.574,312.177,186.331,19.320,121.926,28.029,172.499,30.068,48.000,29.851,281.120,326.304,78.856,26.954,82.120,29.912,343.521,29.602,35.167,0.000,0.000
02/02/2024,00:49:20.925368,309.024,266.201,326.454,144.371,316.159,18.967,21.151,314.781,86717.328,79.713,87815.109,319.607,87491.102,198.881,5217.622,163.297,322.677,329.574,312.177,204.331,18.539,139.926,27.871,190.510,30.477,65.952,29.861,299.357,326.311,90.649,27.005,79.971,29.897,355.061,29.599,53.973,0.000,0.000
02/02/2024,00:49:20.926368,309.012,284.230,326.511,162.366,316.174,36.965,21.119,332.728,86719.766,97.721,87827.680,337.613,87484.477,216.882,5218.939,181.083,323.061,347.658,312.177,222.331,18.191,155.911,27.906,208.571,30.551,82.255,29.874,317.394,326.319,102.354,27.055,80.077,29.884,12.126,29.598,73.370,0.000,0.000
02/02/2024,00:49:20.927368,309.020,302.221,326.610,180.370,316.195,54.963,21.092,350.682,86728.078,115.734,87832.172,355.616,87472.719,234.885,5224.034,199.088,323.061,5.673,311.924,240.331,17.738,173.390,27.893,226.531,30.573,99.634,30.355,335.421,326.333,114.094,27.114,81.816,29.872,32.436,29.621,92.055,0.000,0.000
02/02/2024,00:49:20.928368,309.012,320.223,326.625,198.370,316.185,72.958,21.278,8.670,86739.797,133.745,87826.648,13.616,87466.508,252.897,5223.003,217.348,322.246,23.673,311.885,258.411,18.189,191.195,27.901,244.562,31.015,117.818,30.532,353.846,326.347,119.454,27.172,82.412,29.906,56.419,29.660,96.045,0.000,0.000
02/02/2024,00:49:20.929368,308.958,338.222,326.567,216.369,316.187,90.964,21.294,26.590,86744.703,151.754,87813.563,31.617,87466.641,270.909,5220.740,235.152,321.963,41.737,311.885,276.449,18.354,208.745,27.903,262.524,31.193,137.330,30.440,11.881,326.362,124.142,27.231,84.343,29.967,54.451,29.697,91.572,0.000,0.000
02/02/2024,00:49:20.930368,309.011,356.218,326.565,234.376,316.247,108.981,21.194,44.567,86747.391,169.755,87805.727,49.623,87476.586,288.926,5207.174,253.596,321.963,59.781,311.885,294.449,18.354,226.174,27.906,280.399,31.191,155.704,30.297,29.918,326.383,127.728,27.289,87.210,30.030,49.790,29.729,89.065,0.000,0.000
02/02/2024,00:49:20.931368,308.976,14.219,326.540,252.377,316.310,127.013,21.142,62.839,86740.711,187.756,87795.758,67.629,87485.867,306.944,5209.983,273.341,321.963,77.781,311.885,312.449,18.354,244.174,27.894,298.523,31.108,173.702,30.228,48.092,326.405,119.490,27.355,90.704,30.086,51.660,29.759,90.219,0.000,0.000
02/02/2024,00:49:20.932368,309.119,32.220,326.541,270.390,316.340,145.028,21.149,81.150,86734.148,205.756,87794.234,85.645,87495.906,324.952,5210.057,290.759,321.963,95.781,311.885,330.449,18.354,262.174,28.018,316.449,31.074,191.685,30.212,66.245,326.426,103.618,27.406,92.660,30.149,57.849,29.790,93.114,0.000,0.000
02/02/2024,00:49:20.933368,309.083,50.203,326.547,288.397,316.389,163.032,21.114,98.990,86724.680,223.758,87798.969,103.657,87508.313,342.957,5214.388,308.997,321.963,113.781,311.885,348.449,18.354,280.174,27.963,334.679,31.056,209.699,30.206,84.307,326.441,85.386,27.439,98.850,30.197,63.660,29.821,95.606,0.000,0.000
02/02/2024,00:49:20.934368,309.008,68.211,326.621,306.400,316.418,181.034,21.184,116.433,86714.703,241.765,87810.586,121.671,87509.805,0.960,5214.708,327.474,321.963,131.781,311.885,6.449,18.354,298.174,27.751,352.626,30.986,227.717,30.216,102.403,326.455,82.013,27.464,109.000,30.235,72.753,29.853,98.141,0.000,0.000
02/02/2024,00:49:20.935368,308.999,86.246,326.610,324.418,316.504,199.034,21.170,134.802,86710.273,259.777,87823.320,139.683,87502.719,18.960,5214.708,345.493,322.767,149.781,311.885,24.449,17.530,316.174,27.599,10.572,31.335,245.890,30.259,120.459,326.462,81.001,27.480,121.208,30.298,83.551,29.888,100.916,0.000,0.000
02/02/2024,00:49:20.936368,309.049,104.275,326.620,342.416,316.548,217.029,21.161,152.767,86713.531,277.793,87836.969,157.690,87492.586,36.961,5215.729,3.494,323.151,167.865,311.885,42.449,17.161,331.942,27.428,28.634,31.419,262.289,30.292,138.611,326.470,90.000,27.489,135.593,30.364,89.728,29.926,101.280,0.000,0.000
02/02/2024,00:49:20.937368,309.085,122.311,326.517,0.417,316.539,235.023,21.088,170.755,86725.461,295.810,87845.641,175.694,87483.258,54.967,5213.615,21.507,323.151,185.879,311.885,60.449,17.161,349.324,27.392,46.838,31.398,279.598,30.278,156.677,326.470,98.999,27.505,152.075,30.428,95.609,29.945,100.300,0.000,0.000
02/02/2024,00:49:20.938368,309.089,140.322,326.490,18.417,316.507,253.025,21.079,188.723,86736.781,313.826,87844.188,193.695,87477.961,72.975,5213.380,39.388,323.151,203.879,311.885,78.449,17.161,7.324,27.392,64.932,31.379,297.410,30.152,174.666,326.470,116.999,27.522,167.899,30.492,101.788,29.946,109.024,0.000,0.000
02/02/2024,00:49:20.939368,309.177,158.323,326.439,36.419,316.515,271.045,21.062,206.727,86750.211,331.834,87833.492,211.695,87478.133,90.986,5216.042,57.342,323.151,221.879,311.885,96.449,17.161,25.324,27.389,82.932,31.339,315.360,29.856,192.645,326.470,134.999,27.538,184.842,30.556,107.967,29.936,126.570,0.000,0.000
02/02/2024,00:49:20.940368,309.177,176.329,326.460,54.425,316.536,289.102,21.076,224.749,86757.383,349.839,87822.352,229.699,87485.008,109.002,5221.137,74.800,323.151,239.879,311.885,114.449,16.435,43.324,27.604,101.144,31.368,333.282,29.808,210.777,326.470,152.999,27.563,203.308,30.619,113.846,29.926,148.261,0.000,0.000
02/02/2024,00:49:20.941368,309.212,194.329,326.413,72.420,316.544,307.112,21.015,242.714,86750.398,7.840,87815.461,247.708,87496.719,127.014,5216.253,92.147,323.151,257.879,311.885,132.449,16.162,63.758,27.796,121.143,31.214,351.311,29.799,228.836,326.470,170.999,27.596,225.087,30.672,119.522,29.922,168.779,0.000,0.000
02/02/2024,00:49:20.942368,309.120,212.327,326.414,90.447,316.577,325.114,21.022,261.049,86738.875,25.840,87813.180,265.719,87508.820,145.024,5216.339,111.179,323.151,275.879,311.885,150.449,16.162,83.055,27.715,139.935,31.149,9.266,29.779,246.857,326.470,188.999,27.596,253.653,30.724,126.745,29.920,187.063,0.000,0.000
02/02/2024,00:49:20.943368,309.087,230.338,326.459,108.459,316.654,343.118,21.046,278.913,86732.500,43.844,87816.828,283.737,87520.125,163.030,5220.407,129.345,323.151,293.879,311.885,168.449,16.162,101.055,27.655,157.799,31.016,27.287,29.767,264.931,326.470,206.999,27.579,271.653,30.773,133.890,29.917,204.919,0.000,0.000
02/02/2024,00:49:20.944368,309.056,248.346,326.560,126.483,316.581,1.123,21.109,297.434,86725.734,61.848,87828.031,301.748,87516.531,181.032,5207.608,147.782,323.151,311.879,311.885,186.449,16.162,119.055,27.567,175.751,30.918,45.408,29.742,283.087,326.477,224.999,27.562,282.252,30.815,141.090,29.912,222.417,0.000,0.000
02/02/2024,00:49:20.945368,309.050,266.360,326.690,144.507,316.458,19.123,21.254,315.789,86720.141,79.857,87840.773,319.760,87504.813,199.032,5207.705,165.012,323.151,329.879,311.116,204.449,15.809,137.055,27.453,193.739,30.832,63.636,30.177,300.949,326.491,250.089,27.537,292.875,30.833,149.478,29.925,239.067,0.000,0.000
02/02/2024,00:49:20.946368,309.076,284.380,326.779,162.524,316.455,37.131,21.327,334.170,86723.195,97.876,87848.813,337.767,87494.680,217.035,5206.879,183.059,323.151,347.879,310.851,222.514,15.504,152.840,27.362,211.799,30.808,81.904,30.408,320.148,326.505,288.522,27.512,299.750,30.848,163.773,29.952,262.087,0.000,0.000
02/02/2024,00:49:20.947368,309.144,302.400,326.759,180.528,316.381,55.131,21.228,352.267,86731.680,115.892,87852.102,355.769,87484.094,235.040,5208.990,201.049,323.151,5.879,310.851,240.558,15.504,170.194,27.285,229.912,30.803,100.076,30.287,338.572,326.513,324.003,27.479,306.279,30.862,179.866,29.948,291.425,0.000,0.000
02/02/2024,00:49:20.948368,309.259,320.420,326.738,198.528,316.350,73.150,21.148,10.229,86741.398,133.904,87836.430,13.769,87476.609,253.050,5206.737,219.166,323.151,23.879,310.851,258.558,15.504,188.194,27.230,248.109,30.789,118.043,30.173,356.484,326.520,346.720,27.446,307.553,30.855,197.850,29.930,307.796,0.000,0.000
02/02/2024,00:49:20.949368,309.264,338.438,326.719,216.530,316.354,91.169,21.196,28.269,86754.586,151.910,87818.867,31.772,87476.828,271.066,5212.549,236.715,323.151,41.879,310.851,276.558,15.504,206.194,27.228,266.427,30.773,136.005,30.047,14.471,326.527,6.341,27.412,305.667,30.835,214.716,29.910,319.033,0.000,0.000
02/02/2024,00:49:20.950368,309.144,356.438,326.635,234.532,316.358,109.194,21.279,46.198,86768.938,169.915,87805.508,49.779,87482.953,289.083,5230.509,253.595,323.151,59.879,310.851,294.558,14.696,224.194,27.405,284.470,30.652,153.973,30.039,32.536,326.527,23.647,27.387,298.734,30.809,228.088,29.897,330.027,0.000,0.000
02/02/2024,00:49:20.951368,309.119,14.437,326.544,252.552,316.426,127.196,21.333,63.965,86763.469,187.917,87796.914,67.790,87490.195,307.094,5234.236,269.389,323.151,77.879,310.851,312.558,14.390,244.983,27.548,304.202,30.349,171.856,29.972,50.547,326.527,41.647,27.379,293.961,30.772,239.053,29.885,344.334,0.000,0.000
02/02/2024,00:49:20.952368,308.954,32.438,326.544,270.605,316.464,145.212,21.329,81.642,86747.234,205.917,87794.719,85.804,87502.539,325.100,5234.572,286.657,323.151,95.879,310.851,330.558,14.390,264.462,27.392,322.866,30.330,189.771,29.951,68.711,326.527,59.647,27.353,303.823,30.735,246.778,29.872,0.069,0.000,0.000
02/02/2024,00:49:20.953368,308.971,50.458,326.589,288.608,316.499,163.217,21.357,99.728,86740.039,223.923,87799.703,103.821,87507.500,343.106,5227.738,305.521,323.151,113.879,310.851,348.558,14.390,282.462,27.429,340.610,30.194,207.778,29.946,86.797,326.527,77.647,27.336,294.311,30.694,254.964,29.860,18.081,0.000,0.000
02/02/2024,00:49:20.954368,308.950,68.454,326.614,306.632,316.503,181.219,21.378,118.191,86732.188,241.927,87810.930,121.836,87507.500,1.107,5221.676,322.752,323.649,131.879,310.851,6.558,14.024,300.462,27.367,358.638,30.661,225.904,29.948,104.868,326.527,95.647,27.328,290.576,30.681,261.927,29.847,39.728,0.000,0.000
02/02/2024,00:49:20.955368,308.942,86.464,326.620,324.638,316.472,199.219,21.409,136.289,86728.563,259.937,87824.797,139.848,87490.625,19.107,5220.803,340.346,323.920,149.979,310.079,24.558,13.596,315.746,27.223,16.635,30.835,242.950,30.459,122.875,326.527,113.647,27.320,297.000,30.654,276.448,29.855,66.849,0.000,0.000
02/02/2024,00:49:20.956368,308.956,104.493,326.674,342.639,316.431,217.221,21.404,154.366,86731.602,277.950,87835.789,157.856,87483.359,37.111,5219.615,357.633,323.920,168.006,309.813,42.624,13.240,330.115,27.173,34.733,30.820,260.445,30.667,142.189,326.527,131.647,27.311,303.054,30.624,287.424,29.873,77.373,0.000,0.000
02/02/2024,00:49:20.957368,308.973,122.504,326.819,0.642,316.334,235.227,21.480,172.361,86735.977,295.965,87842.367,175.859,87476.469,55.115,5226.933,15.643,323.920,186.006,309.813,60.668,13.240,347.278,27.151,52.806,30.852,278.549,30.514,160.542,326.541,149.647,27.303,308.485,30.597,297.605,29.884,78.799,0.000,0.000
02/02/2024,00:49:20.958368,309.072,140.509,326.782,18.641,316.303,253.252,21.440,190.389,86748.141,313.971,87826.992,193.859,87468.758,73.121,5223.601,33.953,323.920,204.006,309.813,78.668,13.240,5.278,27.101,70.874,30.828,296.823,30.399,178.436,326.556,159.861,27.295,312.859,30.569,308.463,29.895,87.380,0.000,0.000
02/02/2024,00:49:20.959368,309.106,158.524,326.771,36.644,316.303,271.271,21.465,208.409,86760.047,331.980,87814.891,211.861,87469.031,91.137,5224.497,51.362,323.388,222.006,309.876,96.668,13.425,23.278,27.101,89.159,31.372,314.759,30.890,196.431,326.570,170.829,27.286,315.354,30.568,319.534,29.946,95.751,0.000,0.000
02/02/2024,00:49:20.960368,309.043,176.526,326.662,54.645,316.344,289.269,21.437,226.373,86768.117,349.984,87806.211,229.866,87479.586,109.155,5215.949,69.191,323.237,240.091,309.962,114.760,13.482,40.881,27.077,107.202,31.470,333.680,30.951,214.161,326.577,183.840,27.270,314.267,30.571,337.422,30.003,73.880,0.000,0.000
02/02/2024,00:49:20.961368,308.943,194.526,326.650,72.671,316.390,307.290,21.502,244.445,86759.633,7.985,87798.813,247.874,87486.664,127.174,5215.617,88.289,323.237,258.137,309.962,132.795,13.482,58.600,27.016,125.078,31.432,351.771,30.903,232.078,326.585,203.278,27.236,270.000,30.580,355.778,30.058,61.980,0.000,0.000
02/02/2024,00:49:20.962368,308.887,212.530,326.653,90.678,316.455,325.301,21.486,262.090,86742.375,25.986,87797.078,265.885,87494.906,145.180,5216.234,106.362,323.237,276.137,309.962,150.795,13.482,76.600,26.968,142.867,31.297,9.760,30.868,250.195,326.592,234.010,27.203,220.024,30.585,13.973,30.112,60.297,0.000,0.000
02/02/2024,00:49:20.963368,308.826,230.537,326.672,108.704,316.546,343.309,21.469,280.407,86729.047,43.992,87800.570,283.899,87504.570,163.184,5228.657,125.447,323.237,294.137,309.962,168.795,13.482,94.600,26.869,160.788,31.245,27.807,30.857,268.335,326.599,285.878,27.178,218.802,30.594,31.628,30.166,62.838,0.000,0.000
02/02/2024,00:49:20.964368,308.780,248.551,326.692,126.714,316.481,1.314,21.421,298.068,86718.461,62.000,87809.609,301.909,87508.461,181.186,5239.159,144.848,323.735,312.137,309.962,186.795,13.090,112.600,26.738,178.717,31.711,45.857,30.836,286.512,326.606,333.015,27.144,226.311,30.634,48.353,30.220,67.324,0.000,0.000
02/02/2024,00:49:20.965368,308.780,266.572,326.721,144.719,316.409,19.314,21.274,315.807,86715.469,80.014,87819.742,319.919,87495.406,199.186,5238.535,163.518,324.006,330.235,309.962,204.795,13.070,127.432,26.757,196.711,31.860,62.919,30.782,304.393,326.606,0.010,27.120,231.848,30.684,58.967,30.253,72.935,0.000,0.000
02/02/2024,00:49:20.966368,308.800,284.572,326.674,162.722,316.324,37.319,21.225,333.417,86718.352,98.025,87828.859,337.925,87481.773,217.189,5242.007,181.140,324.006,348.263,309.962,222.795,13.070,144.314,26.686,214.699,31.872,80.478,30.709,322.272,326.599,18.010,27.086,241.058,30.736,67.572,30.269,83.565,0.000,0.000
02/02/2024,00:49:20.967368,308.835,302.586,326.641,180.720,316.192,55.331,21.329,351.350,86728.180,116.039,87836.641,355.927,87477.289,235.196,5236.439,199.155,324.006,6.263,309.962,240.795,13.070,162.314,26.636,232.798,31.865,98.391,30.503,340.150,326.592,45.013,27.062,247.666,30.787,76.073,30.279,98.053,0.000,0.000
02/02/2024,00:49:20.968368,308.867,320.597,326.554,198.720,316.188,73.365,21.364,9.395,86742.805,134.052,87829.391,13.927,87471.609,253.200,5232.660,216.871,324.006,24.263,309.962,258.795,13.070,180.314,26.623,250.937,31.811,116.332,30.488,358.001,326.585,92.153,27.037,257.297,30.836,84.661,30.294,113.696,0.000,0.000
02/02/2024,00:49:20.969368,308.950,338.602,326.514,216.725,316.186,91.367,21.277,27.379,86754.977,152.062,87822.289,31.929,87471.875,271.212,5232.350,234.129,323.474,42.263,309.962,276.795,13.811,198.314,26.620,269.020,32.295,134.181,30.564,16.000,326.570,144.000,27.012,266.858,30.910,93.542,30.319,128.416,0.000,0.000
02/02/2024,00:49:20.970368,309.044,356.607,326.481,234.730,316.218,109.352,21.172,45.504,86754.086,170.067,87814.680,49.932,87480.305,289.227,5219.234,252.186,323.323,60.348,309.962,294.795,14.007,215.301,26.660,287.195,32.493,153.040,30.491,33.956,326.563,181.010,26.978,276.383,31.002,97.983,30.341,141.292,0.000,0.000
02/02/2024,00:49:20.971368,309.129,14.609,326.472,252.738,316.254,127.369,21.093,63.798,86753.477,188.067,87809.055,67.938,87494.828,307.243,5212.864,271.818,323.225,78.393,309.962,312.795,14.411,232.546,26.698,305.403,32.926,171.235,30.457,52.062,326.556,198.791,26.936,283.077,31.132,99.334,30.364,155.522,0.000,0.000
02/02/2024,00:49:20.972368,309.090,32.604,326.473,270.744,316.254,145.377,21.084,82.293,86743.281,206.067,87807.258,85.947,87502.609,325.255,5212.806,291.101,323.248,96.480,309.962,330.795,14.422,248.891,26.667,323.546,33.065,189.360,30.457,70.150,326.549,213.473,26.894,286.804,31.271,93.739,30.389,170.521,0.000,0.000
02/02/2024,00:49:20.973368,309.040,50.609,326.488,288.753,316.335,163.377,21.080,100.554,86730.367,224.070,87810.695,103.962,87511.172,343.259,5224.025,308.967,323.248,114.516,309.962,348.795,14.422,266.080,26.591,341.494,33.026,207.316,30.449,88.152,326.541,226.546,26.852,290.153,31.414,87.784,30.413,187.100,0.000,0.000
02/02/2024,00:49:20.974368,308.991,68.620,326.452,306.761,316.276,181.382,21.135,118.504,86722.813,242.079,87818.859,121.972,87506.984,1.261,5220.222,328.168,323.248,132.516,309.962,6.795,14.422,284.080,26.448,359.438,33.070,225.353,30.429,106.307,326.534,238.717,26.802,292.891,31.533,83.369,30.436,206.347,0.000,0.000
02/02/2024,00:49:20.975368,308.995,86.644,326.517,324.752,316.225,199.382,21.059,136.746,86718.344,260.088,87829.445,139.980,87500.461,19.261,5220.400,345.944,323.248,150.516,309.962,24.795,14.422,302.080,26.521,17.435,33.024,243.279,30.387,124.199,326.527,250.357,26.769,291.260,31.644,84.302,30.435,229.446,0.000,0.000
02/02/2024,00:49:20.976368,308.995,104.630,326.567,342.760,316.140,217.385,21.046,154.557,86721.000,278.104,87837.766,157.986,87488.820,37.262,5222.954,4.072,323.248,168.516,309.962,42.795,14.422,320.080,26.521,35.382,33.011,261.404,30.311,142.110,326.527,261.684,26.743,295.306,31.755,87.444,30.418,247.160,0.000,0.000
02/02/2024,00:49:20.977368,309.014,122.630,326.554,0.763,316.156,235.397,21.074,172.541,86733.438,296.118,87838.969,175.988,87477.320,55.268,5217.507,22.109,323.248,186.516,309.962,60.795,14.422,338.080,26.510,53.382,33.007,279.500,30.335,159.985,326.520,279.684,26.710,302.476,31.864,91.150,30.410,258.000,0.000,0.000
02/02/2024,00:49:20.978368,308.979,140.636,326.520,18.763,316.139,253.393,21.038,190.551,86739.734,314.134,87832.586,193.989,87471.500,73.279,5218.987,39.808,323.248,204.516,309.874,78.795,13.973,356.080,26.523,71.418,32.988,297.473,30.819,178.003,326.505,290.604,26.685,305.117,31.973,95.358,30.430,272.508,0.000,0.000
02/02/2024,00:49:20.979368,309.013,158.630,326.518,36.765,316.137,271.403,21.081,208.569,86748.031,332.139,87821.938,211.990,87471.750,91.291,5220.495,58.099,323.248,222.516,309.902,96.885,13.806,13.928,26.523,89.335,32.986,315.419,31.102,196.032,326.491,294.210,26.660,310.558,32.057,99.703,30.438,299.132,0.000,0.000
02/02/2024,00:49:20.980368,309.092,176.633,326.564,54.765,316.160,289.393,21.064,226.509,86758.508,350.142,87815.008,229.994,87478.750,109.304,5222.085,75.803,323.248,240.516,309.902,114.923,14.726,32.149,26.324,107.378,33.055,333.416,31.049,213.897,326.491,297.003,26.618,314.836,32.140,107.164,30.439,320.001,0.000,0.000
02/02/2024,00:49:20.981368,309.101,194.634,326.499,72.754,316.171,307.405,21.017,244.555,86757.297,8.143,87805.609,248.000,87493.305,127.317,5221.919,93.600,323.149,258.516,309.902,132.923,15.546,47.965,26.162,123.475,33.306,351.479,31.038,231.968,326.484,315.003,26.576,302.601,32.238,114.729,30.443,338.440,0.000,0.000
02/02/2024,00:49:20.982368,309.071,212.633,326.502,90.792,316.168,325.407,21.043,262.805,86748.680,26.143,87804.063,266.015,87502.930,145.330,5222.149,111.634,323.172,276.603,309.902,150.923,15.555,63.283,26.129,140.767,33.370,9.550,31.041,249.995,326.477,326.545,26.534,276.504,32.347,120.015,30.448,356.973,0.000,0.000
02/02/2024,00:49:20.983368,309.031,230.637,326.542,108.815,316.112,343.407,21.054,280.343,86741.727,44.146,87809.125,284.028,87510.672,163.334,5217.448,129.958,323.172,294.639,309.902,168.923,15.555,80.552,26.070,158.711,33.268,27.528,31.047,267.985,326.477,338.772,26.485,252.346,32.453,122.910,30.453,15.078,0.000,0.000
02/02/2024,00:49:20.984368,308.986,248.646,326.589,126.836,316.196,1.404,21.100,298.578,86734.344,62.151,87820.281,302.042,87507.078,181.336,5206.902,147.474,323.172,312.639,309.902,186.923,15.735,98.552,26.513,176.662,33.213,45.628,31.073,285.879,326.470,356.772,26.459,238.546,32.531,124.612,30.460,32.564,0.000,0.000
